Nodes on the 9-th layer
Polyline 1, Number of points: 81
x y thickness
54.115420 28.267622 0.160938
53.623658 28.357993 0.156576
53.133648 28.457355 0.154197
52.646191 28.568524 0.152411
52.162763 28.696037 0.151923
51.684059 28.840272 0.152959
51.209677 28.998240 0.154896
50.738894 29.166624 0.156058
50.271566 29.344388 0.159393
49.804561 29.523010 0.162606
49.336028 29.697560 0.167303
48.863706 29.861561 0.170789
48.387470 30.013760 0.174707
47.905481 30.146368 0.180580
47.416202 30.248733 0.185563
46.921415 30.319991 0.188603
46.423391 30.363525 0.188974
45.923790 30.381339 0.186699
45.423959 30.372066 0.184562
44.925598 30.333445 0.190908
44.431922 30.255629 0.195089
44.250000 30.214691 0.287458


Nodes on the 207-th layer
Polyline 1, Number of points: 86
x y thickness
41.250000 30.997939 0.250218
40.869775 31.322545 0.177195
40.474909 31.629095 0.177328
40.069651 31.921950 0.176568
39.663674 32.213801 0.181225
39.251424 32.496714 0.180599
38.832032 32.768913 0.180306
38.405223 33.029299 0.181363
37.968547 33.272706 0.180429
37.519496 33.492540 0.175164
37.063532 33.697663 0.173756
36.600375 33.885908 0.171227
36.131452 34.059366 0.168653
35.658959 34.222899 0.166966
35.183906 34.378844 0.164350
34.707447 34.530455 0.162452
34.230800 34.681476 0.162353
33.754661 34.834094 0.162853
33.278916 34.987933 0.164293
32.802960 35.141118 0.166403
32.326821 35.293732 0.169935
31.848508 35.439336 0.172503
31.366706 35.572917 0.174077
30.881511 35.693596 0.175503
30.393157 35.800740 0.177465
29.901660 35.892411 0.178491
29.407671 35.969505 0.179926
28.911315 36.029424 0.180613
28.413211 36.072606 0.180889
27.914012 36.100408 0.180702
27.414226 36.114369 0.180412
26.914245 36.116017 0.179896
26.414325 36.107586 0.179340
25.914600 36.091187 0.178645
25.415104 36.068786 0.177839
24.915774 36.042927 0.177236
24.416535 36.015350 0.176679
23.917295 35.987796 0.176051
23.417929 35.962653 0.175705
22.918393 35.941164 0.175343
22.418664 35.924887 0.174959
21.918758 35.915445 0.174688
21.418770 35.913672 0.174730
20.918820 35.920147 0.174645
20.419061 35.935398 0.174695
19.919598 35.958412 0.174426
19.420585 35.989691 0.174671
18.922065 36.028061 0.174820
18.424125 36.073353 0.175372
17.926717 36.124169 0.175678
17.429829 36.179845 0.176071
16.933346 36.239038 0.176452
16.437065 36.299906 0.176748
15.940818 36.361056 0.177204
15.444266 36.419659 0.177709
14.947114 36.472888 0.178650
14.449061 36.516808 0.179776
13.950020 36.547350 0.180892
13.450222 36.559870 0.181805
12.950375 36.550004 0.181982
12.451583 36.516223 0.182111
11.955230 36.456524 0.181270
11.462562 36.371560 0.180053
10.974523 36.263065 0.178509
10.491412 36.134313 0.176644
10.013403 35.987730 0.173709
9.539999 35.826883 0.170896
9.071048 35.653485 0.168500
8.607246 35.466786 0.167856
8.149155 35.266462 0.168855
7.698497 35.049959 0.169073
7.255043 34.819030 0.170421
6.821284 34.570397 0.170802
6.397433 34.305249 0.173725
5.982831 34.025819 0.174977
5.574277 33.737582 0.175620
5.170722 33.442424 0.178592
4.775649 33.135996 0.179755
4.387686 32.820595 0.177470
4.000659 32.504036 0.178055
3.610747 32.191044 0.180879
3.215672 31.884635 0.178605
2.812984 31.588269 0.179384
2.414289 31.286585 0.180525
2.021763 30.976999 0.232635
2.000000 30.961799 0.251772

Polyline 2, Number of points: 29
x y thickness
57.500000 27.585877 0.176536
57.028033 27.750922 0.174153
56.551659 27.902669 0.174816
56.068641 28.031653 0.173008
55.582078 28.146743 0.169980
55.092928 28.250233 0.168152
54.601615 28.343015 0.163583
54.109531 28.431621 0.160234
53.617384 28.519872 0.157404
53.126989 28.617289 0.154450
52.639710 28.729206 0.153715
52.156553 28.857743 0.153038
51.678536 29.004209 0.153795
51.205345 29.165696 0.156215
50.735607 29.336981 0.158058
50.268910 29.516405 0.159717
49.802581 29.696788 0.162154
49.334995 29.873860 0.166207
48.863725 30.040854 0.170790
48.388189 30.195214 0.175144
47.906448 30.328755 0.178720
47.417434 30.432354 0.181922
46.922983 30.506007 0.185445
46.425104 30.550947 0.187364
45.925463 30.566818 0.185486
45.425766 30.552179 0.180049
44.927323 30.513491 0.179374
44.432543 30.443100 0.185088
44.000000 30.342748 0.280889


Nodes on the 208-th layer
Polyline 1, Number of points: 87
x y thickness
41.750000 30.782148 0.544578
41.382279 31.120934 0.180626
41.003217 31.446818 0.181157
40.605666 31.749957 0.175654
40.202866 32.046178 0.178715
39.797858 32.339350 0.180265
39.384928 32.621258 0.178230
38.967542 32.896535 0.180825
38.541224 33.157735 0.180473
38.103716 33.399582 0.176633
37.655173 33.620384 0.174479
37.199596 33.826340 0.173171
36.736626 34.015086 0.170973
36.267668 34.188487 0.168360
35.795162 34.351977 0.166527
35.319861 34.507166 0.164325
34.843088 34.657790 0.162470
34.366535 34.809107 0.162668
33.890375 34.961657 0.162900
33.415082 35.116884 0.164590
32.939678 35.271771 0.166256
32.464378 35.426979 0.168875
31.987160 35.576147 0.171259
31.506490 35.713793 0.173102
31.022381 35.838794 0.174907
30.535113 35.950833 0.177028
30.044526 36.047264 0.178422
29.551256 36.128889 0.179618
29.055531 36.193851 0.180525
28.557838 36.241543 0.180797
28.058878 36.273344 0.180725
27.559195 36.290623 0.180234
27.059234 36.295472 0.179932
26.559281 36.289480 0.179423
26.059505 36.274733 0.178694
25.559964 36.253379 0.177918
25.060607 36.228063 0.177397
24.561365 36.200532 0.176912
24.062149 36.172545 0.176486
23.562849 36.146121 0.175948
23.063376 36.123211 0.175648
22.563708 36.105094 0.175390
22.063848 36.093472 0.175256
21.563874 36.089130 0.174943
21.063898 36.093246 0.174963
20.564067 36.105888 0.174834
20.064511 36.126801 0.174880
19.565377 36.156074 0.175115
19.066735 36.192833 0.175389
18.568638 36.236354 0.175421
18.071108 36.285955 0.175624
17.574092 36.340480 0.175701
17.077491 36.398669 0.175574
16.581203 36.459477 0.175932
16.085021 36.521151 0.176529
15.588568 36.580595 0.176739
15.091624 36.635752 0.177323
14.593874 36.683004 0.178274
14.095119 36.717919 0.179115
13.595501 36.736310 0.180022
13.095574 36.733390 0.180485
12.596336 36.707100 0.180660
12.099083 36.655570 0.180444
11.605147 36.578446 0.179644
11.115587 36.477157 0.178377
10.630969 36.354300 0.176630
10.151372 36.213082 0.175000
9.676836 36.055645 0.172580
9.206835 35.885114 0.170161
8.741436 35.702381 0.168443
8.280990 35.507507 0.168029
7.826386 35.299394 0.169454
7.379232 35.075765 0.170349
6.940243 34.836511 0.171717
6.510400 34.581152 0.173994
6.090483 34.309788 0.175314
5.678438 34.026594 0.176109
5.271595 33.735950 0.177370
4.870442 33.437532 0.180169
4.478061 33.127680 0.181269
4.092899 32.808854 0.177547
3.704193 32.494381 0.178055
3.311012 32.185502 0.179314
2.912641 31.883371 0.178601
2.511035 31.585526 0.180009
2.114442 31.281067 0.181354
1.750000 30.989725 0.251555

Polyline 2, Number of points: 30
x y thickness
57.250000 27.860254 0.176473
56.774914 28.016098 0.175840
56.294320 28.153825 0.176260
55.808029 28.269991 0.171950
55.319347 28.375717 0.169633
54.828164 28.469111 0.165946
54.335684 28.555491 0.161986
53.842920 28.640245 0.158291
53.351072 28.730089 0.154299
52.862165 28.834632 0.152547
52.377276 28.956476 0.152160
51.897210 29.096043 0.151867
51.422822 29.253930 0.153746
50.952787 29.424387 0.156517
50.485833 29.603134 0.158795
50.020101 29.785050 0.160792
49.554229 29.966604 0.164375
49.085761 30.141318 0.168854
48.613509 30.305494 0.174458
48.135576 30.452148 0.180116
47.650118 30.571292 0.184146
47.157939 30.658730 0.185674
46.661564 30.718080 0.187714
46.162658 30.749543 0.190164
45.662807 30.748747 0.189542
45.164109 30.714116 0.181699
44.667402 30.657230 0.178916
44.174717 30.572914 0.184724
43.687628 30.460209 0.333727
43.500000 30.414094 0.505065


Nodes on the 209-th layer
Polyline 1, Number of points: 89
x y thickness
42.000000 30.825217 0.253683
41.631626 31.163203 0.200040
41.250464 31.486640 0.191380
40.853150 31.790156 0.182028
40.452168 32.088837 0.182064
40.048066 32.383261 0.182284
39.637181 32.668137 0.180946
39.222352 32.947265 0.182639
38.799765 33.214436 0.183417
38.365193 33.461582 0.180761
37.919725 33.688508 0.177961
37.466273 33.899121 0.176173
37.005213 34.092455 0.173040
36.537500 34.269184 0.169269
36.066080 34.435775 0.167778
35.591223 34.592290 0.165145
35.114372 34.742663 0.162654
34.637863 34.894119 0.163138
34.161533 35.046133 0.163178
33.686100 35.200933 0.164035
33.211427 35.358048 0.166214
32.736640 35.514819 0.168015
32.260928 35.668749 0.170061
31.782398 35.813664 0.171968
31.300469 35.946807 0.174107
30.815220 36.067289 0.176262
30.326717 36.173755 0.178543
29.834973 36.264067 0.179683
29.340599 36.338640 0.180601
28.843902 36.395687 0.180728
28.345572 36.436124 0.180686
27.846226 36.461162 0.180357
27.346375 36.472554 0.179859
26.846390 36.472135 0.179201
26.346510 36.461649 0.178370
25.846846 36.443462 0.177657
25.347393 36.420129 0.177300
24.848111 36.393362 0.176749
24.348895 36.365377 0.176479
23.849665 36.337634 0.176087
23.350309 36.312292 0.175735
22.850763 36.291072 0.175455
22.351003 36.275734 0.175539
21.851087 36.266866 0.175235
21.351098 36.265836 0.174949
20.851166 36.273511 0.174829
20.351437 36.289710 0.174768
19.852056 36.314404 0.174843
19.353136 36.347146 0.174952
18.854722 36.386872 0.174849
18.356872 36.433133 0.174801
17.859601 36.485262 0.175053
17.362802 36.541734 0.175297
16.866347 36.601167 0.175316
16.370153 36.662740 0.175678
15.873890 36.723752 0.176063
15.377308 36.782097 0.176967
14.880121 36.834991 0.178359
14.381972 36.877756 0.179479
13.882827 36.906411 0.180556
13.382984 36.916561 0.181490
12.883204 36.904331 0.181873
12.384620 36.867785 0.181652
11.888583 36.805645 0.180753
11.396316 36.718467 0.179428
10.908682 36.608248 0.177916
10.426021 36.477881 0.176439
9.948528 36.329682 0.174542
9.476059 36.166114 0.172325
9.008352 35.989379 0.169593
8.544998 35.801526 0.167868
8.086189 35.602831 0.167759
7.632906 35.391873 0.169255
7.186709 35.166355 0.171676
6.749346 34.924104 0.172806
6.321497 34.665408 0.173295
5.902204 34.393091 0.175295
5.490272 34.109727 0.177024
5.084701 33.817315 0.176833
4.683555 33.518861 0.179650
4.291061 33.209144 0.181995
3.906572 32.889509 0.179897
3.517497 32.575518 0.179137
3.122213 32.269341 0.180889
2.723690 31.967386 0.180038
2.323970 31.667017 0.178551
1.924793 31.365974 0.184740
1.536297 31.051332 0.222406
1.250000 30.837113 0.522772

Polyline 2, Number of points: 30
x y thickness
57.250000 28.045850 0.176351
56.773569 28.197524 0.174035
56.292419 28.333312 0.174134
55.805265 28.445751 0.171201
55.315754 28.547590 0.168177
54.824016 28.638007 0.165640
54.330835 28.720285 0.161588
53.837616 28.802354 0.158517
53.345513 28.890772 0.155968
52.856482 28.994699 0.153856
52.372103 29.118530 0.154167
51.892431 29.259469 0.153555
51.418884 29.419847 0.154634
50.949877 29.593102 0.156525
50.483882 29.774331 0.158755
50.019108 29.958679 0.161418
49.553937 30.142021 0.164257
49.086348 30.319090 0.168108
48.615086 30.486075 0.173099
48.138004 30.635441 0.178589
47.652794 30.755534 0.181869
47.160774 30.843832 0.184129
46.664345 30.902648 0.184376
46.165364 30.932950 0.183427
45.665498 30.932556 0.183804
45.166978 30.896185 0.181433
44.671061 30.832702 0.173917
44.177614 30.752215 0.176243
43.687335 30.654166 0.189031
43.250000 30.555850 0.287393


Nodes on the 210-th layer
Polyline 1, Number of points: 90
x y thickness
42.500000 30.748867 0.505796
42.101161 31.049941 0.233978
41.712156 31.363826 0.205074
41.318642 31.672173 0.188824
40.918547 31.972039 0.184931
40.517896 32.271162 0.186066
40.110859 32.561534 0.182283
39.700144 32.846679 0.183280
39.285017 33.125348 0.184010
38.860169 33.388840 0.181463
38.423752 33.632704 0.179059
37.977330 33.857789 0.177795
37.522272 34.064872 0.174512
37.059459 34.254034 0.170323
36.590985 34.428722 0.168243
36.118862 34.593287 0.166120
35.643416 34.748021 0.164243
35.166572 34.898418 0.164243
34.689956 35.049536 0.163895
34.213766 35.201994 0.164364
33.738582 35.357549 0.165170
33.264255 35.515706 0.166273
32.789902 35.673787 0.167652
32.314459 35.828544 0.168515
31.836501 35.975319 0.170398
31.355297 36.111049 0.172912
30.870626 36.233805 0.174961
30.382574 36.342314 0.176587
29.891237 36.434804 0.178092
29.397123 36.511048 0.178911
28.900624 36.569791 0.179440
28.402412 36.611665 0.179562
27.903134 36.638012 0.179478
27.403309 36.650437 0.179134
26.903324 36.650811 0.178628
26.403430 36.640981 0.178099
25.903745 36.623401 0.177750
25.404286 36.600198 0.177218
24.905004 36.573432 0.176766
24.405805 36.545140 0.176296
23.906580 36.517315 0.176246
23.407259 36.491298 0.175890
22.907743 36.469363 0.175712
22.408017 36.452971 0.175404
21.908115 36.443359 0.175454
21.408128 36.441255 0.175301
20.908184 36.448137 0.175480
20.408422 36.463246 0.175291
19.909006 36.487237 0.175435
19.410024 36.519016 0.175227
18.911562 36.558126 0.175228
18.413658 36.603810 0.175199
17.916335 36.655449 0.175175
17.419505 36.711644 0.175227
16.923068 36.771220 0.175589
16.426907 36.833062 0.176014
15.930741 36.894857 0.176763
15.434248 36.953956 0.177329
14.937153 37.007715 0.177789
14.439133 37.052001 0.178495
13.940108 37.082776 0.179358
13.440316 37.095537 0.180103
12.940457 37.086538 0.180752
12.441640 37.053153 0.180704
11.945122 36.994836 0.180696
11.452238 36.911180 0.180009
10.964039 36.803435 0.178180
10.480667 36.675665 0.176693
10.002468 36.529724 0.175063
9.529578 36.367363 0.172666
9.061189 36.192441 0.171276
8.597498 36.005439 0.169248
8.137783 35.808863 0.168561
7.682764 35.601641 0.169143
7.233485 35.382268 0.171599
6.792842 35.146057 0.173084
6.361731 34.892868 0.173828
5.938822 34.626194 0.175547
5.523415 34.347950 0.177487
5.115367 34.059026 0.178131
4.712831 33.762449 0.177956
4.315563 33.458867 0.180860
3.926857 33.144409 0.183046
3.541068 32.826347 0.180392
3.147507 32.517994 0.181090
2.748668 32.216458 0.183438
2.350702 31.913769 0.181206
1.949132 31.615887 0.184877
1.551729 31.312567 0.193294
1.172912 31.000000 0.176603

Polyline 2, Number of points: 31
x y thickness
57.190847 28.250000 0.176586
56.712717 28.396191 0.174671
56.230282 28.527380 0.175122
55.741957 28.634672 0.172066
55.251314 28.730937 0.168671
54.758768 28.816876 0.165694
54.264739 28.893913 0.160424
53.771228 28.974184 0.157381
53.279231 29.063204 0.154887
52.790830 29.170071 0.153647
52.307468 29.297814 0.153791
51.829188 29.443446 0.153967
51.356901 29.607470 0.154520
50.889246 29.784341 0.156258
50.424721 29.969308 0.159428
49.961216 30.156818 0.163109
49.496420 30.341111 0.165818
49.029316 30.519453 0.169809
48.558351 30.687281 0.175064
48.080981 30.835716 0.180709
47.595244 30.953719 0.184903
47.102734 31.039143 0.187127
46.605814 31.093565 0.187018
46.106531 31.117962 0.185058
45.606704 31.110959 0.182208
45.108559 31.069833 0.179661
44.613676 30.998931 0.173298
44.120933 30.914127 0.169883
43.628385 30.828142 0.182669
43.137218 30.735094 0.211774
43.000000 30.702562 0.289870


Nodes on the 211-th layer
Polyline 1, Number of points: 120
x y thickness
56.979718 28.500000 0.177342
56.498690 28.636396 0.175627
56.012988 28.754922 0.175611
55.522453 28.851668 0.170675
55.030305 28.939902 0.167867
54.536332 29.017204 0.163664
54.041703 29.090266 0.157999
53.548609 29.173010 0.156013
53.057979 29.269186 0.153928
52.572007 29.386529 0.153362
52.091501 29.524642 0.154084
51.616473 29.680521 0.154167
51.147110 29.852773 0.155227
50.681928 30.036045 0.157153
50.219872 30.227103 0.162157
49.756604 30.415201 0.164774
49.291944 30.599834 0.168770
48.823969 30.775863 0.172603
48.351177 30.938393 0.178272
47.870613 31.075991 0.183822
47.382151 31.182094 0.188599
46.887548 31.254373 0.190524
46.389278 31.294354 0.189981
45.889462 31.300625 0.185686
45.390202 31.275473 0.181769
44.893504 31.219281 0.178437
44.400105 31.138503 0.173775
43.908163 31.049171 0.169622
43.413962 30.973384 0.182615
42.918043 30.919875 0.232254
42.454399 31.077202 0.234579
42.046883 31.366809 0.212517
41.646945 31.666826 0.198281
41.245967 31.965510 0.191141
40.844588 32.263657 0.189430
40.438474 32.555314 0.185199
40.029447 32.842879 0.184679
39.617668 33.126462 0.186329
39.197411 33.397260 0.184904
38.766939 33.651517 0.183828
38.325120 33.885507 0.181329
37.873775 34.100470 0.177992
37.413985 34.296817 0.173734
36.948237 34.478635 0.171586
36.477536 34.647248 0.169009
36.003484 34.806193 0.166747
35.527088 34.958000 0.165264
35.050091 35.107912 0.164492
34.573591 35.259397 0.164386
34.097824 35.413162 0.164617
33.623289 35.570689 0.165727
33.149286 35.729816 0.166778
32.675111 35.888425 0.168568
32.199420 36.042414 0.170676
31.721080 36.187941 0.173304
31.239262 36.321497 0.175516
30.753892 36.441504 0.177413
30.265040 36.546413 0.178833
29.773007 36.635196 0.180018
29.278229 36.707082 0.180707
28.781206 36.761313 0.180847
28.282665 36.799169 0.180933
27.783188 36.821606 0.180556
27.283283 36.830580 0.180053
26.783301 36.827862 0.179377
26.283458 36.815609 0.178738
25.783841 36.796151 0.178128
25.284461 36.771288 0.177259
24.785229 36.743587 0.176660
24.286062 36.714744 0.176005
23.786827 36.687094 0.175781
23.287477 36.661643 0.175436
22.787921 36.640621 0.175094
22.288154 36.625493 0.174795
21.788221 36.617638 0.174782
21.288228 36.617640 0.174718
20.788313 36.626477 0.174637
20.288625 36.643899 0.174696
19.789294 36.669658 0.174443
19.290439 36.703377 0.174442
18.792141 36.744543 0.174726
18.294426 36.792255 0.175124
17.797281 36.845585 0.175551
17.300640 36.903424 0.176251
16.804320 36.963976 0.176589
16.308186 37.026033 0.176819
15.811991 37.087593 0.177349
15.315402 37.145877 0.178030
14.818108 37.197759 0.178753
14.319862 37.239400 0.179702
13.820628 37.266490 0.180604
13.320740 37.274427 0.181013
12.821003 37.260276 0.181327
12.322607 37.221184 0.180769
11.826771 37.157343 0.180019
11.334783 37.068614 0.179047
10.847611 36.956362 0.177602
10.365427 36.824261 0.175762
9.888492 36.674288 0.173741
9.416685 36.508843 0.172035
8.949032 36.331971 0.171351
8.485884 36.143608 0.170924
8.026757 35.945629 0.170482
7.572857 35.735962 0.168924
7.123614 35.516512 0.170225
6.682481 35.281216 0.172435
6.250983 35.028661 0.173936
5.827912 34.762205 0.174726
5.411580 34.485340 0.176754
5.002473 34.197903 0.178771
4.600202 33.900966 0.178447
4.202940 33.597368 0.178512
3.811801 33.285915 0.182378
3.424794 32.969339 0.184268
